Batch Number,Batch Row,SKU,Item Name,Customer-facing Name,Reporting Category,Default Vendor Name,Default Vendor Code,Local Image Filename,Local Image Relative Path,Local Image Absolute Path,Website Image URL,Has Local Image,Has Website Image,Has Any Image
1,72,62004,1/2' PTF Tee Fitting,1/2' PTF Tee Fitting,Tucker,Tucker,62004,62004.png,Images\Tucker images\62004.png,C:\Codex\AZCS Inventory\Images\Tucker images\62004.png,https://cdn.shopify.com/s/files/1/0558/4191/4998/files/RHG-69.jpg?v=1746392872,Y,Y,Y
1,73,62018,1/2 x 1/2 PTF 90deg Elbow,1/2 x 1/2 inch 90 degree elbow,Tucker,Tucker,62018,62018.png,Images\Tucker images\62018.png,C:\Codex\AZCS Inventory\Images\Tucker images\62018.png,https://cdn.shopify.com/s/files/1/0558/4191/4998/products/12-x-12-inch-90-degree-elbow-187510.jpg?v=1746392749,Y,Y,Y
1,74,62005-TH,1/2 x 1/2 Tee w/ 1/4 female thread,1/2 x 1/2 Tee w/1/4 female thread,Tucker,Tucker,62005-TH,62005-TH.png,Images\Tucker images\62005-TH.png,C:\Codex\AZCS Inventory\Images\Tucker images\62005-TH.png,https://cdn.shopify.com/s/files/1/0558/4191/4998/files/12-x-12-tee-w14-female-thread-632790.jpg?v=1746392114,Y,Y,Y
1,75,63018,1/2 x 1/4 Hex Bushing,1/2 x 1/4 Hex Bushing,Tucker,Tucker,63018,63018.png,Images\Tucker images\63018.png,C:\Codex\AZCS Inventory\Images\Tucker images\63018.png,,Y,N,Y
1,76,62005,1/2 x 3/8 PTF Tee,1/2 x 3/8 PTF Tee,Tucker,Tucker,62005,62005.png,Images\Tucker images\62005.png,C:\Codex\AZCS Inventory\Images\Tucker images\62005.png,,Y,N,Y
1,77,62007,1/2 Y Divider,1/2 x 1/2 inch Y Divider Splitter,Tucker,Tucker,62007,62007.png,Images\Tucker images\62007.png,C:\Codex\AZCS Inventory\Images\Tucker images\62007.png,https://cdn.shopify.com/s/files/1/0558/4191/4998/files/12-x-12-inch-y-divider-splitter-771543.jpg?v=1746392746,Y,Y,Y
1,78,62051,"1/2"" male NPT x 1/2"" PTF swiveling Elbow","1/2"" Male NPT x 1/2"" PTF Swiveling Elbow",Tucker,Tucker,62051,62051.png,Images\Tucker images\62051.png,C:\Codex\AZCS Inventory\Images\Tucker images\62051.png,https://cdn.shopify.com/s/files/1/0558/4191/4998/products/12-male-npt-x-12-ptf-swiveling-elbow-549944.jpg?v=1746392524,Y,Y,Y
1,79,63045,"1/2"" X 1/2"" Brass RISER","1/2"" X 1/2"" Brass RISER",Tucker,Tucker,63045,63045.png,Images\Tucker images\63045.png,C:\Codex\AZCS Inventory\Images\Tucker images\63045.png,https://cdn.shopify.com/s/files/1/0558/4191/4998/files/12-x-12-brass-riser-381610.png?v=1747822942,Y,Y,Y
1,80,62001-M,1/2in stem x 1/2in ptf metal ELBOW,"1/2"" Stem x 1/2"" PTF Elbow - Metal",Tucker,Tucker,62001-M,62001-M.png,Images\Tucker images\62001-M.png,C:\Codex\AZCS Inventory\Images\Tucker images\62001-M.png,https://cdn.shopify.com/s/files/1/0558/4191/4998/files/12-stem-x-12-ptf-elbow-metal-655252.jpg?v=1746392892,Y,Y,Y
1,81,62001,1/2in stem x 1/2in ptf Plastic ELBOW,"1/2"" Stem x 1/2"" PTF Elbow",Tucker,Tucker,62001,62001.png,Images\Tucker images\62001.png,C:\Codex\AZCS Inventory\Images\Tucker images\62001.png,https://cdn.shopify.com/s/files/1/0558/4191/4998/files/12-stem-x-12-ptf-elbow-692545.jpg?v=1746392880,Y,Y,Y
1,82,63028,1/2in Brass Threaded Coupling,1/2in Brass Threaded Coupling,Tucker,Tucker,63028,63028.png,Images\Tucker images\63028.png,C:\Codex\AZCS Inventory\Images\Tucker images\63028.png,,Y,N,Y
1,83,62010,1/2in male thread x 1/2in PTF Elbow,1/2in male thread x 1/2in PTF Elbow,Tucker,Tucker,62010,62010.png,Images\Tucker images\62010.png,C:\Codex\AZCS Inventory\Images\Tucker images\62010.png,,Y,N,Y
1,84,21010,1/2in O-Ring for RO Membranes,1/2in O-Ring for RO Membranes,Tucker,Tucker,21010,21010.png,Images\Tucker images\21010.png,C:\Codex\AZCS Inventory\Images\Tucker images\21010.png,,Y,N,Y
1,85,63031,1/2in Stem x 3/8in Barb 45 deg,1/2in Stem x 3/8in Barb 45 deg,Tucker,Tucker,63031,63031.png,Images\Tucker images\63031.png,C:\Codex\AZCS Inventory\Images\Tucker images\63031.png,https://cdn.shopify.com/s/files/1/0558/4191/4998/files/12in-stem-x-38in-barb-45-deg-134014.png?v=1747822943,Y,Y,Y
1,86,63029,1/2in x 3/8in Brass Face Bushing,1/2in x 3/8in Brass Face Bushing,Tucker,Tucker,63029,63029.png,Images\Tucker images\63029.png,C:\Codex\AZCS Inventory\Images\Tucker images\63029.png,,Y,N,Y
1,87,63013,1/2x1/2x1/2 Stem Union T-Black,1/2x1/2x1/2 Stem Union T-Black,Tucker,Tucker,63013,63013.png,Images\Tucker images\63013.png,C:\Codex\AZCS Inventory\Images\Tucker images\63013.png,https://cdn.shopify.com/s/files/1/0558/4191/4998/files/12x12x12-stem-union-t-black-2151998.png?v=1757715926,Y,Y,Y
1,88,63015,1/2x1/2x1/4 Tube Union Tee-Black,"1/2"" x 1/4"" Tee for TDS Meter Probes",Tucker,Tucker,63015,63015.png,Images\Tucker images\63015.png,C:\Codex\AZCS Inventory\Images\Tucker images\63015.png,https://cdn.shopify.com/s/files/1/0558/4191/4998/files/RHG-79.jpg?v=1746392888,Y,Y,Y
1,89,62056,"1/4""M x 5/16"" PTF","1/4""M x 5/16"" PTF",Tucker,Tucker,62056,62056.png,Images\Tucker images\62056.png,C:\Codex\AZCS Inventory\Images\Tucker images\62056.png,,Y,N,Y
1,90,SORBO-S1269,"10"" Quicksilver Channel 90 degree w/ end clips","Sorbo 10"" Quicksilver Channel - 90 degree w/ end clips",Tucker,Tucker,SORBO-S1269,SORBO-S1269.jpeg,Images\Tucker images\SORBO-S1269.jpeg,C:\Codex\AZCS Inventory\Images\Tucker images\SORBO-S1269.jpeg,https://cdn.shopify.com/s/files/1/0558/4191/4998/products/sorbo-10-quicksilver-channel-90-degree-w-end-clips-371704.jpg?v=1746392281,Y,Y,Y
1,91,12015,12 volt waterproof rocker switch,12 Volt Waterproof On/Off Switch,Tucker,Tucker,12015,12015.png,Images\Tucker images\12015.png,C:\Codex\AZCS Inventory\Images\Tucker images\12015.png,https://cdn.shopify.com/s/files/1/0558/4191/4998/files/RHG-43.jpg?v=1746392885,Y,Y,Y
1,92,SORBO-S1277,"14"" Quicksilver Channel 40 degree w/ end clips","14"" Quicksilver Channel 40 degree w/ end clips",Tucker,Tucker,SORBO-S1277,SORBO-S1277.png,Images\Tucker images\SORBO-S1277.png,C:\Codex\AZCS Inventory\Images\Tucker images\SORBO-S1277.png,,Y,N,Y
1,93,ECO-15-BARE,15' ECO BARE POLE (no tips included),Tucker® - Junior Water Fed Pole - Bare,Tucker,Tucker,ECO-15-BARE,ECO-15-BARE.png,Images\Tucker images\ECO-15-BARE.png,C:\Codex\AZCS Inventory\Images\Tucker images\ECO-15-BARE.png,https://cdn.shopify.com/s/files/1/0558/4191/4998/products/tucker-junior-water-fed-pole-bare-905194.jpg?v=1746392471,Y,Y,Y
1,94,V16X2,"16"" x 2"" Velcro Strip (Single strip)",SINGLE Replacement Velcro for Alpha Scrubber XL Size,Tucker,Tucker,V16X2,V16X2.png,Images\Tucker images\V16X2.png,C:\Codex\AZCS Inventory\Images\Tucker images\V16X2.png,https://cdn.shopify.com/s/files/1/0558/4191/4998/products/replacement-velcro-for-alpha-scrubber-xl-size-523355.jpg?v=1746392726,Y,Y,Y
1,95,SORBO-S1285,"18"" Quicksilver Channel 40 degree w/ end clips","18"" Quicksilver Channel 40 degree w/ end clips",Tucker,Tucker,SORBO-S1285,SORBO-S1285.png,Images\Tucker images\SORBO-S1285.png,C:\Codex\AZCS Inventory\Images\Tucker images\SORBO-S1285.png,,Y,N,Y
1,96,11031-STEEL,1in Square Plastic Plug for Steel Frame,1in Square Plastic Plug for Steel Frame,Tucker,Tucker,11031-STEEL,11031-STEEL.png,Images\Tucker images\11031-STEEL.png,C:\Codex\AZCS Inventory\Images\Tucker images\11031-STEEL.png,,Y,N,Y
1,97,ECO-40-EXT,2 Piece Ext Kit w/ Sec ECO-6 and ECO-7,2 Piece Extension Kit for 30,Tucker,Tucker,ECO-40-EXT,ECO-40-EXT.png,Images\Tucker images\ECO-40-EXT.png,C:\Codex\AZCS Inventory\Images\Tucker images\ECO-40-EXT.png,https://cdn.shopify.com/s/files/1/0558/4191/4998/products/2-piece-extension-kit-for-eco-30-472040.jpg?v=1746392514,Y,Y,Y
1,98,ECO-50-EXT,2 Piece Ext Kit w/ Sec ECO-8 and ECO-9,2 Piece Extension Kit for Tucker® 40,Tucker,Tucker,ECO-50-EXT,ECO-50-EXT.png,Images\Tucker images\ECO-50-EXT.png,C:\Codex\AZCS Inventory\Images\Tucker images\ECO-50-EXT.png,https://cdn.shopify.com/s/files/1/0558/4191/4998/products/2-piece-extension-kit-for-eco-40-532215.jpg?v=1746392517,Y,Y,Y
1,99,ECO-MINI-EXT,2 Piece Extension for ECO-MINI,Tucker® - MINI Extension,Tucker,Tucker,ECO-MINI-EXT,ECO-MINI-EXT.png,Images\Tucker images\ECO-MINI-EXT.png,C:\Codex\AZCS Inventory\Images\Tucker images\ECO-MINI-EXT.png,https://cdn.shopify.com/s/files/1/0558/4191/4998/products/tucker-mini-extension-227103.jpg?v=1746392690,Y,Y,Y
1,100,T-LOCT-UGK,2 piece kit for upgrading to Loct System,2 Piece Kit for Upgrading to LOCT System,Tucker,Tucker,T-LOCT-UGK,T-LOCT-UGK.jpeg,Images\Tucker images\T-LOCT-UGK.jpeg,C:\Codex\AZCS Inventory\Images\Tucker images\T-LOCT-UGK.jpeg,https://cdn.shopify.com/s/files/1/0558/4191/4998/products/2-piece-kit-for-upgrading-to-loct-system-132962.jpg?v=1746392296,Y,Y,Y
1,101,V10X2,"2""x10"" Velcro Strip (Single strip)",SINGLE Replacement Velcro for Alpha Scrubber STD Size,Tucker,Tucker,V10X2,V10X2.png,Images\Tucker images\V10X2.png,C:\Codex\AZCS Inventory\Images\Tucker images\V10X2.png,https://cdn.shopify.com/s/files/1/0558/4191/4998/products/replacement-velcro-for-alpha-scrubber-std-size-465515.jpg?v=1746392728,Y,Y,Y
1,102,20026,2.5in x 10in Carbon Filter,2.5in x 10in Carbon Filter,Tucker,Tucker,20026,20026.png,Images\Tucker images\20026.png,C:\Codex\AZCS Inventory\Images\Tucker images\20026.png,https://cdn.shopify.com/s/files/1/0558/4191/4998/files/25in-x-10in-carbon-filter-3216207.png?v=1753306185,Y,Y,Y
1,103,20026-CK,2.5in x 10in Carbon Filter / Chloramine Killer,2.5in x 10in Carbon Filter / Chloramine Killer,Tucker,Tucker,20026-CK,20026-CK.jpeg,Images\Tucker images\20026-CK.jpeg,C:\Codex\AZCS Inventory\Images\Tucker images\20026-CK.jpeg,https://cdn.shopify.com/s/files/1/0558/4191/4998/files/25in-x-10in-carbon-filter-chloramine-killer-1156201.jpg?v=1753306185,Y,Y,Y
1,104,20047-CLR,2.5in x 10in CLEAR Housing w/ 1/2in inlets,"2.5"" x 10"" Filter Housing",Tucker,Tucker,20047-CLR,20047-CLR.jpeg,Images\Tucker images\20047-CLR.jpeg,C:\Codex\AZCS Inventory\Images\Tucker images\20047-CLR.jpeg,https://cdn.shopify.com/s/files/1/0558/4191/4998/products/25-x-10-filter-housing-761906.jpg?v=1746392861,Y,Y,Y
1,105,TUCKER-2-5IN-X-10IN-SEDIMENT-FILTER,2.5in x 10in Sediment Filter,"2.5 x 10"" Sediment Filter",Tucker,Tucker,20025,20025.png,Images\Tucker images\20025.png,C:\Codex\AZCS Inventory\Images\Tucker images\20025.png,https://cdn.shopify.com/s/files/1/0558/4191/4998/products/25-x-10-sediment-filter-746663.jpg?v=1746392999,Y,Y,Y
1,106,20051,21in Filter Insert (EMPTY),"4 x 21"" Filter Cartridge - Refillable",Tucker,Tucker,20051,20051.png,Images\Tucker images\20051.png,C:\Codex\AZCS Inventory\Images\Tucker images\20051.png,https://cdn.shopify.com/s/files/1/0558/4191/4998/files/4-x-21-filter-cartridge-refillable-3531453.png?v=1771283659,Y,Y,Y
1,107,20025-3,3 pack of filters for hydrocart,3 pack of filters for hydrocart,Tucker,Tucker,20025-3,20025-3.png,Images\Tucker images\20025-3.png,C:\Codex\AZCS Inventory\Images\Tucker images\20025-3.png,,Y,N,Y
1,108,62029,3 way Valve - SmartWash,3 way Valve - SmartWash,Tucker,Tucker,62029,62029.png,Images\Tucker images\62029.png,C:\Codex\AZCS Inventory\Images\Tucker images\62029.png,https://cdn.shopify.com/s/files/1/0558/4191/4998/files/3-way-valve-smartwash-628091.png?v=1747822945,Y,Y,Y
1,109,63027,3/4 FNPTx 3/4 FGHT Brass Swivel,3/4 FNPTx 3/4 FGHT Brass Swivel,Tucker,Tucker,63027,63027.png,Images\Tucker images\63027.png,C:\Codex\AZCS Inventory\Images\Tucker images\63027.png,,Y,N,Y
1,110,63024,3/4 x 1/2 Reducer Bushing,3/4 x 1/2 Reducer Bushing,Tucker,Tucker,63024,63024.jpeg,Images\Tucker images\63024.jpeg,C:\Codex\AZCS Inventory\Images\Tucker images\63024.jpeg,https://cdn.shopify.com/s/files/1/0558/4191/4998/files/34-x-12-reducer-bushing-2336473.png?v=1752311550,Y,Y,Y
1,111,63026,3/4 x 3/4 MGHT x MPT,3/4 x 3/4 MGHT x MPT,Tucker,Tucker,63026,63026.png,Images\Tucker images\63026.png,C:\Codex\AZCS Inventory\Images\Tucker images\63026.png,https://cdn.shopify.com/s/files/1/0558/4191/4998/files/34-mpt-x-34-mght-254240.jpg?v=1746392875,Y,Y,Y
1,112,63051,"3/4"" Female x 3/4"" Female GHT Swivel","3/4"" Female x 3/4"" Female GHT Swivel",Tucker,Tucker,63051,63051.png,Images\Tucker images\63051.png,C:\Codex\AZCS Inventory\Images\Tucker images\63051.png,,Y,N,Y
1,113,63052,"3/4"" Female x 3/4"" Male GHT","3/4"" Female x 3/4"" Male GHT",Tucker,Tucker,63052,63052.png,Images\Tucker images\63052.png,C:\Codex\AZCS Inventory\Images\Tucker images\63052.png,,Y,N,Y
1,114,63053,"3/4"" x 2"" Nipple","3/4"" x 2"" Nipple",Tucker,Tucker,63053,63053.png,Images\Tucker images\63053.png,C:\Codex\AZCS Inventory\Images\Tucker images\63053.png,,Y,N,Y
1,115,63001,3/8 barb x 1/2 male thread,3/8 barb x 1/2 male thread,Tucker,Tucker,63001,63001.png,Images\Tucker images\63001.png,C:\Codex\AZCS Inventory\Images\Tucker images\63001.png,,Y,N,Y
1,116,63002,3/8 barb x 1/4 male thread,3/8 barb x 1/4 male thread,Tucker,Tucker,63002,63002.png,Images\Tucker images\63002.png,C:\Codex\AZCS Inventory\Images\Tucker images\63002.png,,Y,N,Y
1,117,63004,3/8 barb x 3/4 female GHT,3/8 barb x 3/4 female GHT,Tucker,Tucker,63004,63004.png,Images\Tucker images\63004.png,C:\Codex\AZCS Inventory\Images\Tucker images\63004.png,https://cdn.shopify.com/s/files/1/0558/4191/4998/files/38-barb-x-34-female-ght-346145.png?v=1746392045,Y,Y,Y
1,118,63003,3/8 barb x 3/4 male GHT,3/8 barb x 3/4 male GHT,Tucker,Tucker,63003,63003.png,Images\Tucker images\63003.png,C:\Codex\AZCS Inventory\Images\Tucker images\63003.png,https://cdn.shopify.com/s/files/1/0558/4191/4998/files/38-barb-x-34-male-ght-1301852.png?v=1753306130,Y,Y,Y
1,119,63012,3/8 Male x 3/8 Barb,"3/8"" Male x 3/8"" Barb",Tucker,Tucker,63012,63012.png,Images\Tucker images\63012.png,C:\Codex\AZCS Inventory\Images\Tucker images\63012.png,https://cdn.shopify.com/s/files/1/0558/4191/4998/products/38-male-x-38-barb-720757.jpg?v=1746392487,Y,Y,Y
1,120,62024,3/8 Pipe Thread x 1/2 PTF,3/8 Pipe Thread x 1/2 PTF,Tucker,Tucker,62024,62024.png,Images\Tucker images\62024.png,C:\Codex\AZCS Inventory\Images\Tucker images\62024.png,https://cdn.shopify.com/s/files/1/0558/4191/4998/files/38-pipe-thread-x-12-ptf-3726002.png?v=1753306131,Y,Y,Y
1,121,62006,3/8 PTF x 1/4 PTF Reducer,3/8 PTF x 1/4 PTF Reducer,Tucker,Tucker,62006,62006.png,Images\Tucker images\62006.png,C:\Codex\AZCS Inventory\Images\Tucker images\62006.png,,Y,N,Y
1,122,T-1935,3/8 Swivel for Tucker Reel,3/8 Swivel for Tucker Reel,Tucker,Tucker,T-1935,T-1935.png,Images\Tucker images\T-1935.png,C:\Codex\AZCS Inventory\Images\Tucker images\T-1935.png,,Y,N,Y
1,123,63011,3/8 x 1/2 PTF GAM,3/8 x 1/2 PTF GAM,Tucker,Tucker,63011,63011.png,Images\Tucker images\63011.png,C:\Codex\AZCS Inventory\Images\Tucker images\63011.png,,Y,N,Y
1,124,63030,3/8in Close Nipple,3/8in Close Nipple,Tucker,Tucker,63030,63030.png,Images\Tucker images\63030.png,C:\Codex\AZCS Inventory\Images\Tucker images\63030.png,,Y,N,Y
1,125,ECO-30-BARE,30' ECO BARE POLE (no tips included),Tucker® - 30 Water Fed Pole - Bare,Tucker,Tucker,ECO-30-BARE,ECO-30-BARE.png,Images\Tucker images\ECO-30-BARE.png,C:\Codex\AZCS Inventory\Images\Tucker images\ECO-30-BARE.png,https://cdn.shopify.com/s/files/1/0558/4191/4998/products/tucker-30-water-fed-pole-bare-748396.jpg?v=1746392478,Y,Y,Y
1,126,20054-30-SS,"30"" Stainless Steel Housing","30"" Stainless Steel Housing",Tucker,Tucker,20054-30-SS,20054-30-SS.png,Images\Tucker images\20054-30-SS.png,C:\Codex\AZCS Inventory\Images\Tucker images\20054-30-SS.png,https://cdn.shopify.com/s/files/1/0558/4191/4998/files/30-stainless-steel-housing-137268.jpg?v=1746392197,Y,Y,Y
1,127,20066-C,30in Carbon Filter Insert,"4 x 30"" Filter Cartridge - Carbon",Tucker,Tucker,20066-C,20066-C.png,Images\Tucker images\20066-C.png,C:\Codex\AZCS Inventory\Images\Tucker images\20066-C.png,https://cdn.shopify.com/s/files/1/0558/4191/4998/files/4-x-30-filter-cartridge-carbon-3961844.png?v=1771283660,Y,Y,Y
1,128,20066,30in Filter Insert (EMPTY),"4 x 30"" Filter Cartridge - Refillable",Tucker,Tucker,20066,20066.png,Images\Tucker images\20066.png,C:\Codex\AZCS Inventory\Images\Tucker images\20066.png,https://cdn.shopify.com/s/files/1/0558/4191/4998/files/4-x-30-filter-cartridge-refillable-7871270.png?v=1771283656,Y,Y,Y
1,129,20066-RO,30in Max-Flow Custom RO Membrane,"4 x 30"" Max-Flow Reverse Osmosis Membrane",Tucker,Tucker,20066-RO,20066-RO.png,Images\Tucker images\20066-RO.png,C:\Codex\AZCS Inventory\Images\Tucker images\20066-RO.png,https://cdn.shopify.com/s/files/1/0558/4191/4998/products/4-x-30-max-flow-reverse-osmosis-membrane-837497.jpg?v=1746392678,Y,Y,Y
1,130,T-SOLAR-4060,4 Stage 4060 Kit for Solar Panel Cleaning,Tucker® Water Fed Pole Solar Panel Cleaning Kit w/ 4060,Tucker,Tucker,T-SOLAR-4060,T-SOLAR-4060.png,Images\Tucker images\T-SOLAR-4060.png,C:\Codex\AZCS Inventory\Images\Tucker images\T-SOLAR-4060.png,https://cdn.shopify.com/s/files/1/0558/4191/4998/files/tucker-water-fed-pole-solar-panel-cleaning-kit-w-4060-5460982.jpg?v=1766560565,Y,Y,Y
1,131,T-CART-UGK,4 Stage Cart Upgrade Kits,4 Stage Upgrade Kit,Tucker,Tucker,T-CART-UGK,T-CART-UGK.jpeg,Images\Tucker images\T-CART-UGK.jpeg,C:\Codex\AZCS Inventory\Images\Tucker images\T-CART-UGK.jpeg,https://cdn.shopify.com/s/files/1/0558/4191/4998/products/4-stage-upgrade-kit-449429.jpg?v=1746392661,Y,Y,Y
1,132,T-SOLAR-RIVAL,4 Stage Rival Kit for Solar Panel Cleaning,Tucker® Water Fed Pole Solar Panel Cleaning Kit w/ Rival - v2,Tucker,Tucker,T-SOLAR-RIVAL,T-SOLAR-RIVAL.png,Images\Tucker images\T-SOLAR-RIVAL.png,C:\Codex\AZCS Inventory\Images\Tucker images\T-SOLAR-RIVAL.png,https://cdn.shopify.com/s/files/1/0558/4191/4998/files/tucker-water-fed-pole-solar-panel-cleaning-kit-w-rival-v2-4382632.jpg?v=1766560565,Y,Y,Y
1,133,20027,4 x 10in DI Cartridge Blue/White,4 x 10in DI Cartridge Blue/White,Tucker,Tucker,20027,20027.png,Images\Tucker images\20027.png,C:\Codex\AZCS Inventory\Images\Tucker images\20027.png,https://cdn.shopify.com/s/files/1/0558/4191/4998/files/45-x-10-di-filter-580290.jpg?v=1746392980,Y,Y,Y
1,134,TUCKER-4-X-20IN-DI-CARTRIDGE-FULL-BLUE,4 x 20in DI Cartridge Full Blue/White,"4"" x 20"" Replacement DI Filter",Tucker,Tucker,20015,20015.png,Images\Tucker images\20015.png,C:\Codex\AZCS Inventory\Images\Tucker images\20015.png,https://cdn.shopify.com/s/files/1/0558/4191/4998/products/4-x-20-replacement-di-filter-662241.jpg?v=1746393005,Y,Y,Y
1,135,ECO-40-BARE,40' ECO BARE POLE (no tips included),Tucker® - 40 Water Fed Pole - Bare,Tucker,Tucker,ECO-40-BARE,ECO-40-BARE.png,Images\Tucker images\ECO-40-BARE.png,C:\Codex\AZCS Inventory\Images\Tucker images\ECO-40-BARE.png,https://cdn.shopify.com/s/files/1/0558/4191/4998/products/tucker-40-water-fed-pole-bare-331743.jpg?v=1746392481,Y,Y,Y
1,136,20054-40-SS,"40"" Stainless Steel Housing","40"" Stainless Steel Housing",Tucker,Tucker,20054-40-SS,20054-40-SS.png,Images\Tucker images\20054-40-SS.png,C:\Codex\AZCS Inventory\Images\Tucker images\20054-40-SS.png,https://cdn.shopify.com/s/files/1/0558/4191/4998/files/40-stainless-steel-housing-899722.jpg?v=1746392201,Y,Y,Y
1,137,20013-C,40in Carbon Insert,"4 x 40"" Filter Cartridge - Carbon",Tucker,Tucker,20013-C,20013-C.png,Images\Tucker images\20013-C.png,C:\Codex\AZCS Inventory\Images\Tucker images\20013-C.png,https://cdn.shopify.com/s/files/1/0558/4191/4998/files/4-x-40-filter-cartridge-carbon-1856023.png?v=1771283657,Y,Y,Y
1,138,20013,40in Cartridge EMPTY,"4 x 40"" Filter Cartridge - Refillable",Tucker,Tucker,20013,20013.png,Images\Tucker images\20013.png,C:\Codex\AZCS Inventory\Images\Tucker images\20013.png,https://cdn.shopify.com/s/files/1/0558/4191/4998/products/4-x-40-filter-cartridge-refillable-960918.jpg?v=1746392954,Y,Y,Y
1,139,20013-D,40in DI Cartridge,"4 x 40"" Filter Cartridge - DI Resin",Tucker,Tucker,20013-D,20013-D.png,Images\Tucker images\20013-D.png,C:\Codex\AZCS Inventory\Images\Tucker images\20013-D.png,https://cdn.shopify.com/s/files/1/0558/4191/4998/files/4-x-40-filter-cartridge-di-resin-1277752.png?v=1771283660,Y,Y,Y
1,140,21009,4in Brine Seal,4in Brine Seal,Tucker,Tucker,21009,21009.jpeg,Images\Tucker images\21009.jpeg,C:\Codex\AZCS Inventory\Images\Tucker images\21009.jpeg,https://cdn.shopify.com/s/files/1/0558/4191/4998/files/4in-brine-seal-1783117.png?v=1765980427,Y,Y,Y
1,141,20036,4in Filter Wrench,4 Inch Filter Wrench,Tucker,Tucker,20036,20036.png,Images\Tucker images\20036.png,C:\Codex\AZCS Inventory\Images\Tucker images\20036.png,https://cdn.shopify.com/s/files/1/0558/4191/4998/products/4-inch-filter-wrench-832358.jpg?v=1746392755,Y,Y,Y
1,142,20009,4in x 10in Carbon Filter,4in x 10in Carbon Filter,Tucker,Tucker,20009,20009.png,Images\Tucker images\20009.png,C:\Codex\AZCS Inventory\Images\Tucker images\20009.png,https://cdn.shopify.com/s/files/1/0558/4191/4998/files/4in-x-10in-carbon-filter-3404788.png?v=1753306186,Y,Y,Y
1,143,20040,4in x 10in Grey Housing 3/4 FNPT,"4.5"" x 10"" Filter Housing",Tucker,Tucker,20040,20040.png,Images\Tucker images\20040.png,C:\Codex\AZCS Inventory\Images\Tucker images\20040.png,https://cdn.shopify.com/s/files/1/0558/4191/4998/products/45-x-10-filter-housing-796345.jpg?v=1746392859,Y,Y,Y
1,144,20008,4in x 10in Sediment Filter,4in x 10in Sediment Filter,Tucker,Tucker,20008,20008.png,Images\Tucker images\20008.png,C:\Codex\AZCS Inventory\Images\Tucker images\20008.png,https://cdn.shopify.com/s/files/1/0558/4191/4998/files/4in-x-10in-sediment-filter-5845327.png?v=1753306187,Y,Y,Y
1,145,20041,4in x 20in Housing Grey 3/4 FNPT,4in x 20in Housing Grey 3/4 FNPT,Tucker,Tucker,20041,20041.png,Images\Tucker images\20041.png,C:\Codex\AZCS Inventory\Images\Tucker images\20041.png,,Y,N,Y
1,146,20014,4in x 20in Refillable Cartridge Empty Blue/White,4in x 20in Refillable Cartridge Empty..Blue/White,Tucker,Tucker,20014,20014.png,Images\Tucker images\20014.png,C:\Codex\AZCS Inventory\Images\Tucker images\20014.png,https://cdn.shopify.com/s/files/1/0558/4191/4998/files/4in-x-20in-refillable-cartridge-emptybluewhite-7303265.png?v=1753306186,Y,Y,Y
1,147,20029,4in x10in Re-Fillable Empty Blue/White,"Empty 4.5 x 10"" Refillable Filter",Tucker,Tucker,20029,20029.png,Images\Tucker images\20029.png,C:\Codex\AZCS Inventory\Images\Tucker images\20029.png,https://cdn.shopify.com/s/files/1/0558/4191/4998/files/empty-45-x-10-refillable-filter-967874.jpg?v=1746393001,Y,Y,Y
1,148,20051-C,4x21 Carbon Cartridge,"4 x 21"" Filter Cartridge - Carbon",Tucker,Tucker,20051-C,20051-C.png,Images\Tucker images\20051-C.png,C:\Codex\AZCS Inventory\Images\Tucker images\20051-C.png,https://cdn.shopify.com/s/files/1/0558/4191/4998/files/4-x-21-filter-cartridge-carbon-9288002.png?v=1771283659,Y,Y,Y
1,149,20051-D,4x21 DI Cartridge,"4 x 21"" Filter Cartridge - DI Resin",Tucker,Tucker,20051-D,20051-D.png,Images\Tucker images\20051-D.png,C:\Codex\AZCS Inventory\Images\Tucker images\20051-D.png,https://cdn.shopify.com/s/files/1/0558/4191/4998/files/4-x-21-filter-cartridge-di-resin-9037326.png?v=1771283662,Y,Y,Y
1,150,40018-5PK,"5 pack of walnut pads 6 x 9""","5 pack of walnut pads 6 x 9""",Tucker,Tucker,40018-5PK,40018-5PK.png,Images\Tucker images\40018-5PK.png,C:\Codex\AZCS Inventory\Images\Tucker images\40018-5PK.png,https://cdn.shopify.com/s/files/1/0558/4191/4998/files/5-pack-of-walnut-pads-6-x-9-9012936.webp?v=1753306142,Y,Y,Y
1,151,60007-5,5 Way 5/16 Push to Fit Divider (brush),5 Way 5/16 Push to Fit Divider (brush),Tucker,Tucker,60007-5,60007-5.png,Images\Tucker images\60007-5.png,C:\Codex\AZCS Inventory\Images\Tucker images\60007-5.png,https://cdn.shopify.com/s/files/1/0558/4191/4998/files/516-5-way-ptf-divider-150390.jpg?v=1746392152,Y,Y,Y
1,152,60007,5/16 Push to Fit Divider (brush),5/16 Push to Fit Divider (brush),Tucker,Tucker,60007,60007.png,Images\Tucker images\60007.png,C:\Codex\AZCS Inventory\Images\Tucker images\60007.png,https://cdn.shopify.com/s/files/1/0558/4191/4998/files/516-tee-fitting-285820.jpg?v=1746393052,Y,Y,Y
