Instructions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Fill in your catalog information below. Avoid some of the most common errors by making sure: 1) each row contains an item name; 2) an item and its variations have the same category and description; 3) GTINs are 8,12, 13, or 14 characters and contain numbers only; and 4) every item referencing an option set has both an option set name and an option value.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Created by Square,Example item,Example item name for customers to see,Small,Ounce 1.000,A12345,100% organic soft cotton t-shirt,"Separate multiple categories with a comma. Indicate subcategories by including their category hierarchy with the greater-than symbol. For example: New arrivals, Women’s > Accessories > Hats & Beanies",Sales of this item will be attributed to the Reporting Category in the category sales report.,Search engine display name,Search engine description,Identifier within a URL. Use hyphens instead of spaces.,653412483659,"Visible, Hidden, Unavailable","Physical, Prepared food and beverage, Digital, Donation, Event, Membership, Other",,Social media link title,Social media link description,,,,,24.99,20.99,Y or N,Y or N,Y or N,Y or N,Y or N,Sizes,Small,12.99,KT's Clothes,ABC123,Y or N,10,15,Y or N,5,$10.99,Y or N,10,15,Y or N,5,$10.99
"RXDRYFKOKPNHCANRIZURYDUY","(30)BALL VALVE, 600 PSI, 3/4"" FPT, BRASS","(30)BALL VALVE, 600 PSI, 3/4"" FPT, BRASS","Regular","","2144","(30)BALL VALVE, 600 PSI, 3/4"" FPT, BRASS","Barrens, Barrens > Unloaders & Flow Control","Barrens","(30)BALL VALVE, 600 PSI, 3/4"" FPT, BRASS | AZ Cleaning Supplies","(30)BALL VALVE, 600 PSI, 3/4"" FPT, BRASS. Vendor code: 2144. Available at AZ Cleaning Supplies.","30-ball-valve-600-psi-3-4-fpt-brass","","unavailable","Physical","","(30)BALL VALVE, 600 PSI, 3/4"" FPT, BRASS | AZ Cleaning Supplies","(30)BALL VALVE, 600 PSI, 3/4"" FPT, BRASS. Vendor code: 2144. Available at AZ Cleaning Supplies.","N","N","N","N","15.99","","N","Y","N","Y","N","","","11.09","Barrens","2144","Y","0","","N","0","15.99","Y","0","","N","0","15.99"
"QH6HQVVQH4OD2M4WUBT5B7YX","BALL VALVE, 600 PSI, 1"" FPT, BRASS","BALL VALVE, 600 PSI, 1"" FPT, BRASS","Regular","","3992","BALL VALVE, 600 PSI, 1"" FPT, BRASS","Barrens, Barrens > Unloaders & Flow Control","Barrens","BALL VALVE, 600 PSI, 1"" FPT, BRASS | AZ Cleaning Supplies","BALL VALVE, 600 PSI, 1"" FPT, BRASS. Vendor code: 3992. Available at AZ Cleaning Supplies.","ball-valve-600-psi-1-fpt-brass","","unavailable","Physical","","BALL VALVE, 600 PSI, 1"" FPT, BRASS | AZ Cleaning Supplies","BALL VALVE, 600 PSI, 1"" FPT, BRASS. Vendor code: 3992. Available at AZ Cleaning Supplies.","N","N","N","N","25.99","","N","Y","N","Y","N","","","18.72","Barrens","3992","Y","0","","N","0","25.99","Y","0","","N","0","25.99"
"EQETCNKSQ7YROA3DVETHMUNW","BALL VALVE, 600 PSI, 1 1/4"" FPT, BRASS","BALL VALVE, 600 PSI, 1 1/4"" FPT, BRASS","Regular","","3993","BALL VALVE, 600 PSI, 1 1/4"" FPT, BRASS","Barrens, Barrens > Unloaders & Flow Control","Barrens","BALL VALVE, 600 PSI, 1 1/4"" FPT, BRASS | AZ Cleaning Supplies","BALL VALVE, 600 PSI, 1 1/4"" FPT, BRASS. Vendor code: 3993. Available at AZ Cleaning Supplies.","ball-valve-600-psi-1-1-4-fpt-brass","","unavailable","Physical","","BALL VALVE, 600 PSI, 1 1/4"" FPT, BRASS | AZ Cleaning Supplies","BALL VALVE, 600 PSI, 1 1/4"" FPT, BRASS. Vendor code: 3993. Available at AZ Cleaning Supplies.","N","N","N","N","39.99","","N","Y","N","Y","N","","","29.57","Barrens","3993","Y","0","","N","0","39.99","Y","0","","N","0","39.99"
"F3D3XE6RHCBPMF54ZK5K75HW","BALL VALVE 7000PSI 1/4FPT NICKEL PLATED","BALL VALVE 7000PSI 1/4FPT NICKEL PLATED","Regular","","2517","BALL VALVE 7000PSI 1/4FPT NICKEL PLATED","Barrens, Barrens > Unloaders & Flow Control","Barrens","BALL VALVE 7000PSI 1/4FPT NICKEL PLATED | AZ Cleaning Supplies","BALL VALVE 7000PSI 1/4FPT NICKEL PLATED. Vendor code: 2517. Available at AZ Cleaning Supplies.","ball-valve-7000psi-1-4fpt-nickel-plated","","unavailable","Physical","","BALL VALVE 7000PSI 1/4FPT NICKEL PLATED | AZ Cleaning Supplies","BALL VALVE 7000PSI 1/4FPT NICKEL PLATED. Vendor code: 2517. Available at AZ Cleaning Supplies.","N","N","N","N","34.99","","N","Y","N","Y","N","","","25.70","Barrens","2517","Y","0","","N","0","34.99","Y","0","","N","0","34.99"
"HRMTDRKBRPUPE2J222MOG4CY","(30)BALL VALVE 7000PSI 3/8FPT NICKEL PLATED","(30)BALL VALVE 7000PSI 3/8FPT NICKEL PLATED","Regular","","4997","Unmatched Strength and Control When extreme pressure meets critical reliability, the Nickel Plated 3/8"" FPT 7000 PSI Ball Valve is the pro's choice. Built to withstand up to 7,000 PSI and 176°F, this heavy duty valve is engineered with precision and designed for durability in the toughest applications. With a zinc plated steel body and added nickel plating, this ball valve combines the strength...","Barrens, Barrens > Engines & Engine Parts","Barrens","Nickel Plated 3/8"" FPT 7000 PSI Ball Valve | AZ Cleaning Supplies","Unmatched Strength and Control When extreme pressure meets critical reliability, the Nickel Plated 3/8"" FPT 7000 PSI Ball Valve is the pro's choice. Built to...","nickel-plated-3-8-fpt-7000-psi-ball-valve","","unavailable","Physical","","Nickel Plated 3/8"" FPT 7000 PSI Ball Valve | AZ Cleaning Supplies","Unmatched Strength and Control When extreme pressure meets critical reliability, the Nickel Plated 3/8"" FPT 7000 PSI Ball Valve is the pro's choice. Built to...","N","N","N","N","38.99","","N","Y","N","Y","N","","","27.48","Barrens","4997","Y","0","","N","0","38.99","Y","0","","N","0","38.99"
"WAZXXKQVIUYEN2FCK6BUEANK","(50)BALL VALVE 3050PSI 3/8 FPT NICKEL PLATED","(50)BALL VALVE 3050PSI 3/8 FPT NICKEL PLATED","Regular","","6292","Heavy Duty Flow Control in a Small Package The Nickel Plated 3/8"" 3050 PSI Ball Valve is built to deliver performance, durability and smooth flow control across many applications. With nickel plating over brass, this ball valve is rated for 3,050 PSI and 176°F, for tough conditions. The heavy duty construction has a metal handle for easy operation, precision inlet and outlet connections and Tef...","Barrens, Barrens > Pressure Washer Systems & Skids","Barrens","Nickel Plated 3/8"" 3050 PSI Ball Valve | AZ Cleaning Supplies","Heavy Duty Flow Control in a Small Package The Nickel Plated 3/8"" 3050 PSI Ball Valve is built to deliver performance, durability and smooth flow control...","nickel-plated-3-8-3050-psi-ball-valve","","unavailable","Physical","","Nickel Plated 3/8"" 3050 PSI Ball Valve | AZ Cleaning Supplies","Heavy Duty Flow Control in a Small Package The Nickel Plated 3/8"" 3050 PSI Ball Valve is built to deliver performance, durability and smooth flow control...","N","N","N","N","53.99","","N","Y","N","Y","N","","","38.51","Barrens","6292","Y","0","","N","0","53.99","Y","-20","","N","0","53.99"
"HTRLI7VIAMDHATCISCGFXYHU","BALL VALVE 316 S.S. 1/4"" FPT 2000 PSI","BALL VALVE 316 S.S. 1/4"" FPT 2000 PSI","Regular","","4064","BALL VALVE 316 S.S. 1/4"" FPT 2000 PSI","Barrens, Barrens > Unloaders & Flow Control","Barrens","BALL VALVE 316 S.S. 1/4"" FPT 2000 PSI | AZ Cleaning Supplies","BALL VALVE 316 S.S. 1/4"" FPT 2000 PSI. Vendor code: 4064. Available at AZ Cleaning Supplies.","ball-valve-316-s-s-1-4-fpt-2000-psi","","unavailable","Physical","","BALL VALVE 316 S.S. 1/4"" FPT 2000 PSI | AZ Cleaning Supplies","BALL VALVE 316 S.S. 1/4"" FPT 2000 PSI. Vendor code: 4064. Available at AZ Cleaning Supplies.","N","N","N","N","37.99","","N","Y","N","Y","N","","","28.04","Barrens","4064","Y","0","","N","0","37.99","Y","0","","N","0","37.99"
"OPO36ZJ2HFNNJY2FO3CYSBIQ","BALL VALVE 316 S.S. 3/8"" FPT 2000 PSI","BALL VALVE 316 S.S. 3/8"" FPT 2000 PSI","Regular","","4065","BALL VALVE 316 S.S. 3/8"" FPT 2000 PSI","Barrens, Barrens > Unloaders & Flow Control","Barrens","BALL VALVE 316 S.S. 3/8"" FPT 2000 PSI | AZ Cleaning Supplies","BALL VALVE 316 S.S. 3/8"" FPT 2000 PSI. Vendor code: 4065. Available at AZ Cleaning Supplies.","ball-valve-316-s-s-3-8-fpt-2000-psi","","unavailable","Physical","","BALL VALVE 316 S.S. 3/8"" FPT 2000 PSI | AZ Cleaning Supplies","BALL VALVE 316 S.S. 3/8"" FPT 2000 PSI. Vendor code: 4065. Available at AZ Cleaning Supplies.","N","N","N","N","37.99","","N","Y","N","Y","N","","","28.45","Barrens","4065","Y","0","","N","0","37.99","Y","0","","N","0","37.99"
"EMUSY3ZSXJDUFNX426MJPTKZ","BALL VALVE 316 S.S. 1/2"" FPT 2000 PSI","BALL VALVE 316 S.S. 1/2"" FPT 2000 PSI","Regular","","4066","BALL VALVE 316 S.S. 1/2"" FPT 2000 PSI","Barrens, Barrens > Unloaders & Flow Control","Barrens","BALL VALVE 316 S.S. 1/2"" FPT 2000 PSI | AZ Cleaning Supplies","BALL VALVE 316 S.S. 1/2"" FPT 2000 PSI. Vendor code: 4066. Available at AZ Cleaning Supplies.","ball-valve-316-s-s-1-2-fpt-2000-psi","","unavailable","Physical","","BALL VALVE 316 S.S. 1/2"" FPT 2000 PSI | AZ Cleaning Supplies","BALL VALVE 316 S.S. 1/2"" FPT 2000 PSI. Vendor code: 4066. Available at AZ Cleaning Supplies.","N","N","N","N","48.99","","N","Y","N","Y","N","","","36.07","Barrens","4066","Y","0","","N","0","48.99","Y","0","","N","0","48.99"
"4OZG2QRGZLA2A2TZMPW6MYPJ","BALL VALVE 316 S.S. 1/4"" FPT 1000 PSI","BALL VALVE 316 S.S. 1/4"" FPT 1000 PSI","Regular","","6104","BALL VALVE 316 S.S. 1/4"" FPT 1000 PSI","Barrens, Barrens > Unloaders & Flow Control","Barrens","BALL VALVE 316 S.S. 1/4"" FPT 1000 PSI | AZ Cleaning Supplies","BALL VALVE 316 S.S. 1/4"" FPT 1000 PSI. Vendor code: 6104. Available at AZ Cleaning Supplies.","ball-valve-316-s-s-1-4-fpt-1000-psi","","unavailable","Physical","","BALL VALVE 316 S.S. 1/4"" FPT 1000 PSI | AZ Cleaning Supplies","BALL VALVE 316 S.S. 1/4"" FPT 1000 PSI. Vendor code: 6104. Available at AZ Cleaning Supplies.","N","N","N","N","26.99","","N","Y","N","Y","N","","","19.05","Barrens","6104","Y","0","","N","0","26.99","Y","0","","N","0","26.99"
"E6IIXTD7INB57QLN4QQZQAJE","BALL VALVE 316 S.S. 3/8"" FPT 1000 PSI","BALL VALVE 316 S.S. 3/8"" FPT 1000 PSI","Regular","","6114","BALL VALVE 316 S.S. 3/8"" FPT 1000 PSI","Barrens, Barrens > Unloaders & Flow Control","Barrens","BALL VALVE 316 S.S. 3/8"" FPT 1000 PSI | AZ Cleaning Supplies","BALL VALVE 316 S.S. 3/8"" FPT 1000 PSI. Vendor code: 6114. Available at AZ Cleaning Supplies.","ball-valve-316-s-s-3-8-fpt-1000-psi","","unavailable","Physical","","BALL VALVE 316 S.S. 3/8"" FPT 1000 PSI | AZ Cleaning Supplies","BALL VALVE 316 S.S. 3/8"" FPT 1000 PSI. Vendor code: 6114. Available at AZ Cleaning Supplies.","N","N","N","N","25.99","","N","Y","N","Y","N","","","18.55","Barrens","6114","Y","0","","N","0","25.99","Y","0","","N","0","25.99"
"I274VE7I66XP3H7L25JDTQBX","BALL VALVE 316 S.S. 1/2"" FPT 1000 PSI","BALL VALVE 316 S.S. 1/2"" FPT 1000 PSI","Regular","","6120","BALL VALVE 316 S.S. 1/2"" FPT 1000 PSI","Barrens, Barrens > Unloaders & Flow Control","Barrens","BALL VALVE 316 S.S. 1/2"" FPT 1000 PSI | AZ Cleaning Supplies","BALL VALVE 316 S.S. 1/2"" FPT 1000 PSI. Vendor code: 6120. Available at AZ Cleaning Supplies.","ball-valve-316-s-s-1-2-fpt-1000-psi","","unavailable","Physical","","BALL VALVE 316 S.S. 1/2"" FPT 1000 PSI | AZ Cleaning Supplies","BALL VALVE 316 S.S. 1/2"" FPT 1000 PSI. Vendor code: 6120. Available at AZ Cleaning Supplies.","N","N","N","N","27.99","","N","Y","N","Y","N","","","20.24","Barrens","6120","Y","0","","N","0","27.99","Y","0","","N","0","27.99"
"AFLNOA5FIXE3SNS76JPJKYDI","BALL VALVE 316 S.S. 3/4"" FPT 1000 PSI","BALL VALVE 316 S.S. 3/4"" FPT 1000 PSI","Regular","","6121","BALL VALVE 316 S.S. 3/4"" FPT 1000 PSI","Barrens, Barrens > Unloaders & Flow Control","Barrens","BALL VALVE 316 S.S. 3/4"" FPT 1000 PSI | AZ Cleaning Supplies","BALL VALVE 316 S.S. 3/4"" FPT 1000 PSI. Vendor code: 6121. Available at AZ Cleaning Supplies.","ball-valve-316-s-s-3-4-fpt-1000-psi","","unavailable","Physical","","BALL VALVE 316 S.S. 3/4"" FPT 1000 PSI | AZ Cleaning Supplies","BALL VALVE 316 S.S. 3/4"" FPT 1000 PSI. Vendor code: 6121. Available at AZ Cleaning Supplies.","N","N","N","N","32.99","","N","Y","N","Y","N","","","24.56","Barrens","6121","Y","0","","N","0","32.99","Y","0","","N","0","32.99"
"IOD3QQVRYG6KMPWYQ5JYNNEZ","BALL VALVE 304 S.S. 6000 PSI 1/4"" FPT","BALL VALVE 304 S.S. 6000 PSI 1/4"" FPT","Regular","","6366","BALL VALVE 304 S.S. 6000 PSI 1/4"" FPT","Barrens, Barrens > Unloaders & Flow Control","Barrens","BALL VALVE 304 S.S. 6000 PSI 1/4"" FPT | AZ Cleaning Supplies","BALL VALVE 304 S.S. 6000 PSI 1/4"" FPT. Vendor code: 6366. Available at AZ Cleaning Supplies.","ball-valve-304-s-s-6000-psi-1-4-fpt","","unavailable","Physical","","BALL VALVE 304 S.S. 6000 PSI 1/4"" FPT | AZ Cleaning Supplies","BALL VALVE 304 S.S. 6000 PSI 1/4"" FPT. Vendor code: 6366. Available at AZ Cleaning Supplies.","N","N","N","N","75.99","","N","Y","N","Y","N","","","57.10","Barrens","6366","Y","0","","N","0","75.99","Y","0","","N","0","75.99"
"RASVTFJ6Q75XYA7NJE6AEXKP","BALL VALVE 304 S.S. 6000 PSI 3/8"" FPT","BALL VALVE 304 S.S. 6000 PSI 3/8"" FPT","Regular","","6367","BALL VALVE 304 S.S. 6000 PSI 3/8"" FPT","Barrens, Barrens > Unloaders & Flow Control","Barrens","BALL VALVE 304 S.S. 6000 PSI 3/8"" FPT | AZ Cleaning Supplies","BALL VALVE 304 S.S. 6000 PSI 3/8"" FPT. Vendor code: 6367. Available at AZ Cleaning Supplies.","ball-valve-304-s-s-6000-psi-3-8-fpt","","unavailable","Physical","","BALL VALVE 304 S.S. 6000 PSI 3/8"" FPT | AZ Cleaning Supplies","BALL VALVE 304 S.S. 6000 PSI 3/8"" FPT. Vendor code: 6367. Available at AZ Cleaning Supplies.","N","N","N","N","129.99","","N","Y","N","Y","N","","","98.42","Barrens","6367","Y","0","","N","0","129.99","Y","0","","N","0","129.99"
"PKS53PSY4X3Q5JWZDTXMQSNA","BALL VALVE, SS 3/8""FNPT w/LOCKING DEVICE,316 SS 61220","BALL VALVE, SS 3/8""FNPT w/LOCKING DEVICE,316 SS 61220","Regular","","91.200.002","BALL VALVE, SS 3/8""FNPT w/LOCKING DEVICE,316 SS 61220","BE, BE > Equipment, BE > Equipment > 001-200","BE","BALL VALVE, SS 3/8""FNPT w/LOCKING DEVICE,316 SS 61220 | AZ Cleaning Supplies","BALL VALVE, SS 3/8""FNPT w/LOCKING DEVICE,316 SS 61220. Category: BE. Vendor code: 91.200.002. Available at AZ Cleaning Supplies.","ball-valve-ss-3-8-fnpt-w-locking-device-316-ss-61220","777897130874","unavailable","Physical","","BALL VALVE, SS 3/8""FNPT w/LOCKING DEVICE,316 SS 61220 | AZ Cleaning Supplies","BALL VALVE, SS 3/8""FNPT w/LOCKING DEVICE,316 SS 61220. Category: BE. Vendor code: 91.200.002. Available at AZ Cleaning Supplies.","N","N","N","N","26.99","","N","Y","N","Y","N","","","19.00","BE","91.200.002","Y","0","","N","0","26.99","Y","0","","N","0","26.99"
"DXHLT6TGP4LH5CPAWPICVORX","BALL VALVE, SS 1/2""FNPT w/LOCKING DEVICE,316 SS 61220","BALL VALVE, SS 1/2""FNPT w/LOCKING DEVICE,316 SS 61220","Regular","","91.200.003","BALL VALVE, SS 1/2""FNPT w/LOCKING DEVICE,316 SS 61220","BE, BE > Equipment, BE > Equipment > 001-200","BE","BALL VALVE, SS 1/2""FNPT w/LOCKING DEVICE,316 SS 61220 | AZ Cleaning Supplies","BALL VALVE, SS 1/2""FNPT w/LOCKING DEVICE,316 SS 61220. Category: BE. Vendor code: 91.200.003. Available at AZ Cleaning Supplies.","ball-valve-ss-1-2-fnpt-w-locking-device-316-ss-61220","777897130881","unavailable","Physical","","BALL VALVE, SS 1/2""FNPT w/LOCKING DEVICE,316 SS 61220 | AZ Cleaning Supplies","BALL VALVE, SS 1/2""FNPT w/LOCKING DEVICE,316 SS 61220. Category: BE. Vendor code: 91.200.003. Available at AZ Cleaning Supplies.","N","N","N","N","38.99","","N","Y","N","Y","N","","","29.00","BE","91.200.003","Y","0","","N","0","38.99","Y","0","","N","0","38.99"
"F4J55ZOSCWXUDAD5LACQJOUG","BALL VALVE, SS 3/4""FNPT w/LOCKING DEVICE,316 SS 61220","BALL VALVE, SS 3/4""FNPT w/LOCKING DEVICE,316 SS 61220","Regular","","91.200.004","BALL VALVE, SS 3/4""FNPT w/LOCKING DEVICE,316 SS 61220","BE, BE > Equipment, BE > Equipment > 001-200","BE","BALL VALVE, SS 3/4""FNPT w/LOCKING DEVICE,316 SS 61220 | AZ Cleaning Supplies","BALL VALVE, SS 3/4""FNPT w/LOCKING DEVICE,316 SS 61220. Category: BE. Vendor code: 91.200.004. Available at AZ Cleaning Supplies.","ball-valve-ss-3-4-fnpt-w-locking-device-316-ss-61220","777897130898","unavailable","Physical","","BALL VALVE, SS 3/4""FNPT w/LOCKING DEVICE,316 SS 61220 | AZ Cleaning Supplies","BALL VALVE, SS 3/4""FNPT w/LOCKING DEVICE,316 SS 61220. Category: BE. Vendor code: 91.200.004. Available at AZ Cleaning Supplies.","N","N","N","N","45.99","","N","Y","N","Y","N","","","34.00","BE","91.200.004","Y","0","","N","0","45.99","Y","0","","N","0","45.99"
"2IZPGSLF3O35EBTY4PVEC3H5","BALL VALVE 3-WAY 3/8"" FPT","BALL VALVE 3-WAY 3/8"" FPT","Regular","","4525","BALL VALVE 3-WAY 3/8"" FPT","Barrens, Barrens > Unloaders & Flow Control","Barrens","BALL VALVE 3-WAY 3/8"" FPT | AZ Cleaning Supplies","BALL VALVE 3-WAY 3/8"" FPT. Vendor code: 4525. Available at AZ Cleaning Supplies.","ball-valve-3-way-3-8-fpt","","unavailable","Physical","","BALL VALVE 3-WAY 3/8"" FPT | AZ Cleaning Supplies","BALL VALVE 3-WAY 3/8"" FPT. Vendor code: 4525. Available at AZ Cleaning Supplies.","N","N","N","N","17.99","","N","Y","N","Y","N","","","12.99","Barrens","4525","Y","0","","N","0","17.99","Y","0","","N","0","17.99"
"CY7OLZQVSOB77K3UWYVW3QCB","Bandit belt skid Honda IGX800 General Pump TSF2421 12gpm @ 3000 psi","Bandit belt skid Honda IGX800 General Pump TSF2421 12gpm @ 3000 psi","Regular","","B-K1230HG","Bandit belt skid Honda IGX800 General Pump TSF2421 12gpm @ 3000 psi * Special Order Item * Call MPWSR @ 941-216-3710 for questions and lead times.","MPWSR, MPWSR > Pressure Washer Systems & Skids, MPWSR > Pressure Washer Systems & Skids > 001-200","MPWSR","Bandit Belt Drive 12GPM @ 3000PSI Honda iGX800 General Pump TSF2421 | AZ...","Bandit belt skid Honda IGX800 General Pump TSF2421 12gpm @ 3000 psi * Special Order Item * Call MPWSR @ 941-216-3710 for questions and lead times. Available...","bandit-belt-drive-12gpm-3000psi-honda-igx800-general-pump-tsf2421","","unavailable","Physical","","Bandit Belt Drive 12GPM @ 3000PSI Honda iGX800 General Pump TSF2421 | AZ...","Bandit belt skid Honda IGX800 General Pump TSF2421 12gpm @ 3000 psi * Special Order Item * Call MPWSR @ 941-216-3710 for questions and lead times. Available...","N","N","N","N","4499.00","","N","Y","N","Y","N","","","4200.00","MPWSR","B-K1230HG","Y","0","","N","0","4499.00","Y","0","","N","0","4499.00"
"6GQCYI5NB5H4RC2EQVXFWDWX","Bandit 4000 PSI 4 GPM GX390 Comet RW4040S Skid Mount","Bandit 4000 PSI 4 GPM GX390 Comet RW4040S Skid Mount","Regular","","B-K4040HC","B-K4040HC Bandit Belt Drive 4 gpm at 4000 psi Honda GX390 With Comet Pump FEATURES Honda Engines with low oil protection Premium Series industrial Comet triplex pump with external unloader and bypass Ultra lightweight aluminum frame with 1 1/4 tubing operator handle Easy access two piece belt guard 3-groove Bandit belt for uniform tension and maximum power transfer EZ-line belt tension system A...","MPWSR, MPWSR > Pressure Washer Systems & Skids, MPWSR > Pressure Washer Systems & Skids > 001-200","MPWSR","B-K4040HC Bandit 4GPM at 4000PSI Honda GX390 Belt Drive With Comet Pump |...","B-K4040HC Bandit Belt Drive 4 gpm at 4000 psi Honda GX390 With Comet Pump FEATURES Honda Engines with low oil protection Premium Series industrial Comet...","bandit-4gpm-at-4000psi-honda-gx390-belt-drive","","unavailable","Physical","","B-K4040HC Bandit 4GPM at 4000PSI Honda GX390 Belt Drive With Comet Pump |...","B-K4040HC Bandit Belt Drive 4 gpm at 4000 psi Honda GX390 With Comet Pump FEATURES Honda Engines with low oil protection Premium Series industrial Comet...","N","N","N","N","2049.00","","N","Y","N","Y","N","","","1750.00","MPWSR","B-K4040HC","Y","0","","N","0","2049.00","Y","0","","N","0","2049.00"
"2HPAKUQVFXIX6K5F33LALQRR","Bandit 3000 PSI 5.5 GPM GX390 Comet RW5535S Wheeled Cart","Bandit 3000 PSI 5.5 GPM GX390 Comet RW5535S Wheeled Cart","Regular","","B-5530HC","B-5530HC Bandit 5.5 gpm at 3000 psi Honda GX390 CART with Comet Pump FEATURES Honda Engines with low oil protection Premium Series industrial Comet triplex pump with external unloader and bypass Ultra-lightweight aluminum frame with 1 1/4 tubing operator handle Easy access two piece belt guard 3-groove Bandit belt for uniform tension and maximum power transfer EZ-line belt tension system Adjust...","MPWSR, MPWSR > Pressure Washer Systems & Skids, MPWSR > Pressure Washer Systems & Skids > 001-200","MPWSR","B-5530HC Bandit 5.5GPM at 3000PSI Honda GX390 With Comet Pump Belt Drive...","B-5530HC Bandit 5.5 gpm at 3000 psi Honda GX390 CART with Comet Pump FEATURES Honda Engines with low oil protection Premium Series industrial Comet triplex...","bandit-5-5gpm-at-3000psi-honda-gx390-belt-drive-cart","","unavailable","Physical","","B-5530HC Bandit 5.5GPM at 3000PSI Honda GX390 With Comet Pump Belt Drive...","B-5530HC Bandit 5.5 gpm at 3000 psi Honda GX390 CART with Comet Pump FEATURES Honda Engines with low oil protection Premium Series industrial Comet triplex...","N","N","N","N","2057.36","","N","Y","N","Y","N","","","1748.72","MPWSR","B-5530HC","Y","0","","N","0","2057.36","Y","0","","N","0","2057.36"
"6HP4GF6363TOD4AHJ5U3A34Q","Bandit 4 GPM 4000 PSI True Power 420 Comet RW4040 Electric Start","Bandit 4 GPM 4000 PSI True Power 420 Comet RW4040 Electric Start","Regular","","B-K4040TPC","Bandit 4 GPM 4000 PSI True Power 420 Comet RW4040 Electric Start","MPWSR, MPWSR > Pressure Washer Systems & Skids, MPWSR > Pressure Washer Systems & Skids > 001-200","MPWSR","Bandit 4 GPM 4000 PSI True Power 420 Comet RW4040 Electric Start | AZ...","Bandit 4 GPM 4000 PSI True Power 420 Comet RW4040 Electric Start. Vendor code: B-K4040TPC. Available at AZ Cleaning Supplies.","bandit-4-gpm-4000-psi-true-power-420-comet-rw4040-electric-start","","unavailable","Physical","","Bandit 4 GPM 4000 PSI True Power 420 Comet RW4040 Electric Start | AZ...","Bandit 4 GPM 4000 PSI True Power 420 Comet RW4040 Electric Start. Vendor code: B-K4040TPC. Available at AZ Cleaning Supplies.","N","N","N","N","1749.99","","N","Y","N","Y","N","","","1549.00","MPWSR","B-K4040TPC","Y","0","","N","0","1749.99","Y","0","","N","0","1749.99"
"LOGRQKAHQ3YVWGMUIB26QSCL","Bandit 4 GPM 4000 PSI True Power 420 Comet RW4040 Electric Start Wheeled Cart","Bandit 4 GPM 4000 PSI True Power 420 Comet RW4040 Electric Start Wheeled Cart","Regular","","B-4040TPC","Bandit 4 GPM 4000 PSI True Power 420 Comet RW4040 Electric Start Wheeled Cart","MPWSR, MPWSR > Pressure Washer Systems & Skids, MPWSR > Pressure Washer Systems & Skids > 001-200","MPWSR","Bandit 4 GPM 4000 PSI True Power 420 Comet RW4040 Electric Start Wheeled...","Bandit 4 GPM 4000 PSI True Power 420 Comet RW4040 Electric Start Wheeled Cart. Vendor code: B-4040TPC. Available at AZ Cleaning Supplies.","bandit-4-gpm-4000-psi-true-power-420-comet-rw4040-electric-start-wheeled-cart","","unavailable","Physical","","Bandit 4 GPM 4000 PSI True Power 420 Comet RW4040 Electric Start Wheeled...","Bandit 4 GPM 4000 PSI True Power 420 Comet RW4040 Electric Start Wheeled Cart. Vendor code: B-4040TPC. Available at AZ Cleaning Supplies.","N","N","N","N","1750.00","","N","Y","N","Y","N","","","1549.99","MPWSR","B-4040TPC","Y","0","","N","0","1750.00","Y","0","","N","0","1750.00"
"TTTWAWOOJ6JTRP7MSPUFW2DZ","BANDIT SKID, 8 GPM @ 4000 PSI, TRUE POWER 744C, COMET PS8010, VRT3","BANDIT SKID, 8 GPM @ 4000 PSI, TRUE POWER 744C, COMET PS8010, VRT3","Regular","","B-K8040TCX","B-K8040TCX Bandit 8gpm at 4000psi True Power 744CC Engine with Comet PS8010 Pump. The Newest Machine to join the Bandit line of commercial pressure washers is here! Bandit has been known for years as the industries leading belt drive pressure washing manufacturer. Over the year with the shortage of Motors, Bandit has noticed a need for strong and consistent motor option for the Bandit line of m...","MPWSR, MPWSR > Pressure Washer Systems & Skids, MPWSR > Pressure Washer Systems & Skids > 001-200","MPWSR","B-K8040TCX Bandit 8gpm at 4000psi True Power 744CC Engine with Comet Pump |...","B-K8040TCX Bandit 8gpm at 4000psi True Power 744CC Engine with Comet PS8010 Pump. The Newest Machine to join the Bandit line of commercial pressure washers...","b-k8040tcx-bandit-8gpm-at-4000psi-true-power-744cc-engine-with-comet-pump","","unavailable","Physical","","B-K8040TCX Bandit 8gpm at 4000psi True Power 744CC Engine with Comet Pump |...","B-K8040TCX Bandit 8gpm at 4000psi True Power 744CC Engine with Comet PS8010 Pump. The Newest Machine to join the Bandit line of commercial pressure washers...","N","N","N","N","3399.99","","N","Y","N","Y","N","","","3000.00","MPWSR","B-K8040TCX","Y","0","","N","0","3399.99","Y","0","","N","0","3399.99"
