Row Number,SKU,Item Name,Image Filename,Local Image Absolute Path,Status
388,60005-V2,Tucker® MQC - V2,60005-V2.png,C:\Codex\AZCS Inventory\Images\Tucker images\60005-V2.png,copied
389,TUCKER®-SKID-MOUNT-RO/DI-SYSTEM,Tucker® Skid Mount RO/DI System,,,missing
390,T-SWIVEL-V1,Tucker® Swivel Assembly,T-SWIVEL-V1.png,C:\Codex\AZCS Inventory\Images\Tucker images\T-SWIVEL-V1.png,copied
391,T-SWIVEL-V2,Tucker® Swivel Assembly w/ Quick Release for #1 Clamp,T-SWIVEL-V2.png,C:\Codex\AZCS Inventory\Images\Tucker images\T-SWIVEL-V2.png,copied
392,TUCKER®-WATER-FED-POLE---4060-4-STAGE-KIT,Tucker® Water Fed Pole - 4060 4-Stage Kit,TUCKER®-WATER-FED-POLE---4060-4-STAGE-KIT.png,C:\Codex\AZCS Inventory\Images\Tucker images\TUCKER®-WATER-FED-POLE---4060-4-STAGE-KIT.png,copied
393,TUCKER®-WATER-FED-POLE-DUAL-USER-FILL-N-GO-KI,Tucker® Water Fed Pole Dual User Fill N Go Kit,TUCKER®-WATER-FED-POLE-DUAL-USER-FILL-N-GO-KI.png,C:\Codex\AZCS Inventory\Images\Tucker images\TUCKER®-WATER-FED-POLE-DUAL-USER-FILL-N-GO-KI.png,copied
394,T-FNG-KIT,Tucker® Water Fed Pole Single User Fill N Go Kit,T-FNG-KIT.png,C:\Codex\AZCS Inventory\Images\Tucker images\T-FNG-KIT.png,copied
395,T-ULTIMATE-C-40,Ultimate Kit for Commercial 40',T-ULTIMATE-C-40.png,C:\Codex\AZCS Inventory\Images\Tucker images\T-ULTIMATE-C-40.png,copied
396,T-ULTIMATE-C-50,Ultimate Kit for Commercial 50',T-ULTIMATE-C-50.png,C:\Codex\AZCS Inventory\Images\Tucker images\T-ULTIMATE-C-50.png,copied
397,T-ULTIMATE-C-60,Ultimate Kit for Commercial 60',T-ULTIMATE-C-60.png,C:\Codex\AZCS Inventory\Images\Tucker images\T-ULTIMATE-C-60.png,copied
398,T-ULTIMATE-C-70,Ultimate Kit for Commercial 70',T-ULTIMATE-C-70.png,C:\Codex\AZCS Inventory\Images\Tucker images\T-ULTIMATE-C-70.png,copied
399,T-ULTIMATE-KIT-RES-H2PRO-110,Ultimate Residential Kit H2PRO,T-ULTIMATE-KIT-RES-H2PRO-110.png,C:\Codex\AZCS Inventory\Images\Tucker images\T-ULTIMATE-KIT-RES-H2PRO-110.png,copied
400,T-ULTIMATE-KIT-RES-H2PRO,Ultimate Residential Kit H2PRO(WP),T-ULTIMATE-KIT-RES-H2PRO.png,C:\Codex\AZCS Inventory\Images\Tucker images\T-ULTIMATE-KIT-RES-H2PRO.png,copied
401,T-ULTIMATE-KIT-RES-40UGK,Ultimate Residential Kit with Tucker® 40 upgrade,T-ULTIMATE-KIT-RES-40UGK.png,C:\Codex\AZCS Inventory\Images\Tucker images\T-ULTIMATE-KIT-RES-40UGK.png,copied
402,T-SKID-ULT-MAV,Ultimate Tucker Skid - Maverick,T-SKID-ULT-MAV.jpeg,C:\Codex\AZCS Inventory\Images\Tucker images\T-SKID-ULT-MAV.jpeg,copied
403,62014-BV,Union Ball Valve 1/2OD x 1/2OD,62014-BV.png,C:\Codex\AZCS Inventory\Images\Tucker images\62014-BV.png,copied
404,62014-BV-BYPASS,Union Ball Valve 1/2OD x 1/2OD - drilled,62014-BV-BYPASS.png,C:\Codex\AZCS Inventory\Images\Tucker images\62014-BV-BYPASS.png,copied
405,62014-BV-5/16,Union Ball Valve 5/16OD x 5/16OD,,,missing
406,T-LEVER-V2-COMP,V2 Lever Complete for CF Pole Clamp,T-LEVER-V2-COMP.jpeg,C:\Codex\AZCS Inventory\Images\Tucker images\T-LEVER-V2-COMP.jpeg,copied
407,WATER-FED-BRUSH-│-ALPHA-BOAR-AND-NYLON-BRISTL,"Water Fed Brush │ Alpha Boar and Nylon Bristle Hybrid - 4 Pencil Jets, Rinse Bar, and Swivel Neck",WATER-FED-BRUSH-│-ALPHA-BOAR-AND-NYLON-BRISTL.png,C:\Codex\AZCS Inventory\Images\Tucker images\WATER-FED-BRUSH-│-ALPHA-BOAR-AND-NYLON-BRISTL.png,copied
408,WATER-FED-BRUSH-│-ALPHA-PREMIUM-BOAR-BRUSH,"Water Fed Brush │ Alpha Premium Boar Brush - 4 Pencil Jets, Rinse Bar and Swivel Neck",WATER-FED-BRUSH-│-ALPHA-PREMIUM-BOAR-BRUSH.png,C:\Codex\AZCS Inventory\Images\Tucker images\WATER-FED-BRUSH-│-ALPHA-PREMIUM-BOAR-BRUSH.png,copied
409,T-ALPHA-SCRUB,Water Fed Brush │ Alpha Scrubber,T-ALPHA-SCRUB.png,C:\Codex\AZCS Inventory\Images\Tucker images\T-ALPHA-SCRUB.png,copied
410,T-12HY-LT,Water Fed Brush │ Dual Trim - Boar and Nylon Bristle Hybrid - 4 Pencil Jets,T-12HY-LT.png,C:\Codex\AZCS Inventory\Images\Tucker images\T-12HY-LT.png,copied
411,WATER-FED-BRUSH│BOAR-BRISTLE---4-PENCIL-JETS,Water Fed Brush│Boar Bristle - 4 Pencil Jets,WATER-FED-BRUSH│BOAR-BRISTLE---4-PENCIL-JETS.png,C:\Codex\AZCS Inventory\Images\Tucker images\WATER-FED-BRUSH│BOAR-BRISTLE---4-PENCIL-JETS.png,copied
412,12034,Water-Fed Delivery Pump,12034.png,C:\Codex\AZCS Inventory\Images\Tucker images\12034.png,copied
413,T-1000,Welded Frame for 3 Stage Cart,T-1000.jpeg,C:\Codex\AZCS Inventory\Images\Tucker images\T-1000.jpeg,copied
414,HW014,Wheel Bolt,HW014.png,C:\Codex\AZCS Inventory\Images\Tucker images\HW014.png,copied
415,T-WCT,Wood Cone Tip for Acme Tips,T-WCT.png,C:\Codex\AZCS Inventory\Images\Tucker images\T-WCT.png,copied
416,T-18ALPHA-HB-SOLAR,XL ALPHA BADGER Solar Brush,T-18ALPHA-HB-SOLAR.jpeg,C:\Codex\AZCS Inventory\Images\Tucker images\T-18ALPHA-HB-SOLAR.jpeg,copied
417,T-18ALPHA-DT-XL,XL Nylon Alpha Brush,T-18ALPHA-DT-XL.jpeg,C:\Codex\AZCS Inventory\Images\Tucker images\T-18ALPHA-DT-XL.jpeg,copied
